Gene.symbol	Gene.ID	adj.P.Val	logFC
		0.04912176160368	0.956578559630385
		0.0491398027339468	0.581687904107715
HMGN5	79366	0.0491536852007146	0.674874915882087
ANO6	196527	0.0491647692236909	0.497004432851479
MAD2L2	10459	0.0491647692236909	0.372670620250574
		0.0492349614964318	-0.540607729255103
MYO1C	4641	0.0492735976838632	-0.512051220765304
SERINC5	256987	0.0492793527147874	-0.768667410360544
		0.0492793527147874	-0.230176251092971
ARAP2	116984	0.0492835077086463	-0.953278439060089
		0.0493037500547893	-0.726007365634922
MEI1	150365	0.0493142117256712	-0.323750254396824
IFI35	3430	0.0493142117256712	-0.540707159626981
		0.0493142117256712	0.265950948318596
LRRC8B	23507	0.0493311102357264	0.589550608517006
ACVR2A	92	0.0493510712300334	-0.832616586719955
SDR9C7	121214	0.04939169695383	-0.301824268639455
		0.04939169695383	-0.682634893519272
XK	7504	0.04939169695383	0.969019077632653
ACAD8	27034	0.0494005107342582	-0.333710736196146
GDF7	151449	0.0494005107342582	-0.274931246532879
SCRT1	83482	0.0494005107342582	0.221274878535151
		0.0494005107342582	-0.427343472622447
		0.0494009634466261	0.399887644414966
		0.0494222707687313	-0.706199524241497
ACOT6	641372	0.0494222707687313	-0.261725503602039
NSMCE2	286053	0.0494799092803451	0.482479031569159
UGT2B17///UGT2B15	7367///7366	0.0495379867404639	-0.517913082780045
C1orf194	127003	0.0495484480176864	-0.287874492707482
LOC399900	399900	0.0495484480176864	-0.595385364451247
		0.0495484480176864	0.732051546070295
IFNLR1	163702	0.0495565423043427	-0.482454284168935
HBCBP	100130083	0.0496105497331882	-0.316670051273241
SLC5A6	8884	0.0496484659919915	0.646310967604314
		0.0496504210377234	-0.425965527958049
DMC1	11144	0.0496504210377234	0.661124427554425
		0.0496667413026858	0.827993313751703
NEBL	10529	0.0497372146651604	-0.680508187088436
		0.0497427477563452	-0.261782504363945
DERA	51071	0.0497543105615818	0.465942381280046
PLPP4	196051	0.0497560193355905	0.35780524238322
		0.0498101705746567	0.444017973484131
MRPL19	9801	0.0498565543993769	0.429533113394559
		0.0498971345013517	0.523366132397966
ZNF845	91664	0.0499513315104461	-0.41542260705669
		0.04995350163963	0.834389859730162
KDSR	2531	0.04995350163963	0.650167733293651
SLC51B	123264	0.04995350163963	-0.302860345373015
PPM1G	5496	0.04995350163963	0.348420720157599
CCDC121	79635	0.04995350163963	-0.348463330526077
MRVI1	10335	0.0499559390137852	-0.528619535064625
RPS7	6201	0.0499633142849653	0.619880014925177
PQBP1	10084	0.0500003448708755	0.442870953945581
		0.0500085287585183	0.768179715836736
MIR504	574507	0.0500299479973536	-0.41884252703288
FATE1	89885	0.0500299479973536	-0.263841161981859
FAM170A	340069	0.0500365740855945	-0.217268971730159
		0.0500775447956627	-0.973243361453513
ATAD3C///ATAD3B///ATAD3A	219293///83858///55210	0.0500870455383684	0.380028865045354
		0.0500870455383684	-0.605186376333333
LACTB2	51110	0.0500982889109303	-0.784916463312924
ZNF208	7757	0.0501061862813618	-0.534435116782314
TANGO6	79613	0.0501408295627099	-0.523455336422899
		0.0502299307494581	0.77098121111225
WNT1	7471	0.05026405515938	-0.30697158119501
UTRN	7402	0.0502802488169284	-0.557930328570288
		0.0502854660113173	0.632101657020414
CD53	963	0.0502862226504134	-0.834363973353733
CENPL	91687	0.0502862226504134	0.589904337316327
ARCN1	372	0.0502862226504134	-0.351999099057821
GNRH1	2796	0.0502891899912715	-0.376240063733558
CDNF	441549	0.050325666745337	-0.492290716674602
ERICH1	157697	0.0503441704504954	-0.514203387841269
		0.0503473745333719	-0.379718858519277
MIR29B1	407024	0.0503622669812114	-0.16043480611111
FLJ42627	645644	0.0504000281534956	0.490027216818596
GSTA1	2938	0.0504123953222865	-0.312867520318592
WASL	8976	0.0504619588875546	-0.39558600198072
		0.0505013375367778	-0.400338332339
		0.0505207140791312	-0.33479382655102
		0.05052159656048	0.513639847608846
POM121C///POMZP3///POM121	100101267///22932///9883	0.0505439216789742	-0.532592571700678
CHRNA6	8973	0.0505476978340874	0.637475531459184
SVOPL	136306	0.0506569364496181	0.367968870396826
		0.0506689449888255	-0.40846570407483
CBY1	25776	0.0506697216125661	-0.336919255897957
TOMM5///FBXO10///TOMM5	401505///26267///401505	0.0506725071146242	0.436210876048756
CAPZA1	829	0.0506725071146242	-0.53309155878685
LSM1	27257	0.0506944662821571	0.320489511314059
IMPA2	3613	0.0507058360299659	0.938141272654195
PAIP1	10605	0.0507058360299659	0.32199500264059
		0.0507276318357346	-0.790318665857144
		0.0507276318357346	0.71088503957937
ARFGEF1	10565	0.0507276318357346	-0.322899725592971
AIPL1	23746	0.0507873304836423	-0.279910225405896
		0.0507936597752794	-0.747363077458045
LRRN1	57633	0.0508137963895385	-0.911166634568027
LOC401052	401052	0.0508194611864975	-0.379852329613375
		0.0508679726367096	-0.171708717277777
ZNF383	163087	0.050872684743194	-0.591027660045348
YIPF3	25844	0.0508874541667783	-0.391690966671201
		0.0509912652457877	-0.323019246331065
		0.0509912652457877	-0.243837197062358
BBOF1	80127	0.0510531422288165	0.487425104654192
TSC22D3	1831	0.051075667811561	-1.02353672830612
		0.0510768303895001	0.281628322937645
		0.0511444337236568	-0.609486756549885
KDM2A	22992	0.051179905462472	-0.386701481284577
CCS	9973	0.0511899393161572	0.317676482619051
TMEM244///ARHGAP18	253582///93663	0.0512457660751768	-0.234909235797052
		0.0512689694084295	-0.466969512692744
		0.0512689694084295	-0.714261944298184
GCSAM	257144	0.0512770658845189	-1.22894993874716
		0.0512772613659525	-0.353817072990929
GKAP1	80318	0.0513191646445104	-0.511157889687075
ACTRT3	84517	0.0513212379040894	0.298533095229025
COL4A2	1284	0.0513800924377307	-0.236304491498865
FDPS	2224	0.0513936132064925	0.604109476723358
TDRD10	126668	0.0515088643608845	0.22560173564626
ZFAS1	441951	0.0515258071768466	0.559239100743765
CROCC	9696	0.05153733932587	-0.239155973933103
		0.0515882864442462	-0.134846872192743
		0.0517030741355895	-1.00098070263265
		0.0517544273088049	-0.331499554287983
STX3	6809	0.0517549424509757	-0.991228842770973
FTSJ3	117246	0.0517618792403706	0.619055886543085
IFNA8	3445	0.0517831773315134	-0.272341459941043
CLDN17	26285	0.0517951876705869	0.188377019386621
ZNF140	7699	0.0517951876705869	-0.557589045498862
VKORC1	79001	0.0518496094054042	0.306687602409298
ZNF264	9422	0.0518722877298343	-0.409204957524938
NCMAP	400746	0.0518722877298343	-0.298862854414967
TLR9	54106	0.0518843223642066	-0.415973356340138
SOX10	6663	0.0518843223642066	-0.282979755329931
SNORD13	692084	0.0518843223642066	-0.922377056746029
SERPINA3	12	0.0518843223642066	0.252156381000003
CITED4	163732	0.0518852058481593	0.415248903687076
		0.0519241010653397	-0.281750714716552
EIF4E1B	253314	0.0519727726061791	-0.307541254884351
SLCO2B1	11309	0.0520175141624012	0.393649055200682
ANGPTL5	253935	0.0520573922879378	-0.153812540521539
		0.0520573922879378	-0.316851835956916
FAM65A	79567	0.0520613371332009	-0.575836008106573
PHF21A	51317	0.0520781821350668	-0.777705597349199
		0.0521198580988261	-0.379733384552154
		0.0521198580988261	0.80208068273583
CHL1	10752	0.0521198580988261	-0.52307187747392
NBPF25P///NBPF19///NBPF20///NBPF10///NBPF8///NBPF9///NBPF15///NBPF11///NBPF12///NBPF3///NBPF1///NBPF14	101929780///101060226///100288142///100132406///728841///400818///284565///200030///149013///84224///55672///25832	0.0521590696392163	-0.373567426052157
ST3GAL5	8869	0.0521646744035889	-0.718632892979591
LIPN	643418	0.052189723210987	-0.999886644001137
		0.052207340233167	-0.481114086790247
		0.0522393720662394	-0.339174767901358
		0.052244721525846	-0.432053768345803
SMCR5	140771	0.0522527814821355	-0.271759341555555
SRR	63826	0.0522697953463988	0.634657671133788
ZNF84	7637	0.0522822364164146	0.535061902066897
NRSN1	140767	0.052300758746532	0.245318287888889
FSIP1	161835	0.0523775104435784	0.30579023670068
		0.0523782603544405	-0.515266076452381
TERC	7012	0.0523992933672279	0.582569328878688
AP5M1	55745	0.0524674083669015	-0.344432313037414
		0.0524956729434688	-0.501314999212017
PNLIPRP3	119548	0.0525413505384174	-0.150627332715419
		0.0525450190408479	0.665670639083908
GAFA3	100128236	0.052547424987273	-0.445890797086166
MGAT4B	11282	0.0525943634881702	0.422481615215424
SAG	6295	0.0526567970308397	-0.231532234044217
ARHGAP18	93663	0.0526567970308397	0.765269367009069
		0.0526831670803146	-0.431860031291379
C1orf167	284498	0.052766224567096	-0.212860911960316
USP8	9101	0.052766224567096	-0.668135086893424
ZNF268	10795	0.0528393133504399	-0.475706390139452
ZFYVE16	9765	0.0528443130170127	-0.625061589312923
NUBP1	4682	0.0528470148166337	0.598072004454645
		0.05292516802931	0.602779832498864
ZNF142	7701	0.0529354222090909	-0.384373951808392
		0.05294425899245	0.418522712380954
		0.0529487203475331	0.344328454977326
		0.0529763846041539	-0.234199634679135
		0.0530044085307485	-0.367820360740359
SDHAP2///SDHAP1///LOC220729	727956///255812///220729	0.0530053693188098	-0.326422289956916
DNTT	1791	0.0530402131299014	1.86523481399433
EPB41L4A	64097	0.0530413144884836	-0.595705573621314
MRPS17	51373	0.0530413144884836	0.427352281487529
		0.0530413144884836	-0.815530490343535
CLCN5	1184	0.0530419920688505	0.583933843272109
		0.0530419920688505	0.399764403900229
PPP2R1B	5519	0.0530632295037902	0.399726075002266
CX3CR1	1524	0.0530673794874741	-1.0724602929195
		0.0530673794874741	0.388575741235829
SCN9A	6335	0.0530872340829508	1.01505303728458
IL17REL	400935	0.0531286050324686	-0.213335327276642
		0.0532010167240706	-0.21887071254195
		0.0532010167240706	-0.662706164666668
		0.0532010167240706	-0.110248205340136
NBPF3	84224	0.0532477380656248	-0.57529410782086
MED25	81857	0.0532477380656248	-0.449832610009067
ANP32A-IT1	80035	0.0532616534452916	0.54632486547052
TRIP12	9320	0.0532616534452916	0.240029956416103
CALCOCO1	57658	0.0532746642661844	-0.443618304504534
		0.0533863999827178	-0.597953288982993
		0.0533925455489905	0.211833648883221
ZNRF2P1	441208	0.0534458833670212	0.426125443106579
NAT8B	51471	0.0534668870468474	-0.327832915307257
C12orf60	144608	0.0534668870468474	-0.354344452606575
		0.0534798347952719	-0.177242674597504
KIAA0825	285600	0.0535043268328374	-0.826062364748296
CTDSP1	58190	0.0535101320804241	-0.333145691859404
KISS1	3814	0.0535529547645718	-0.27172633598866
RLIM	51132	0.0536356057486864	0.381013613235827
TFPT	29844	0.0536538137938399	0.406924240029481
SERF2-C15ORF63///HYPK	100529067///25764	0.0536538137938399	0.337514173697278
RNASE12///RNASE11	493901///122651	0.0537267089238062	-0.18461063185941
		0.0537330127241831	-0.310123070668936
		0.0537507974437312	0.566043577103178
SAR1A	56681	0.0537677549854292	-0.311039820606576
FAM71F1	84691	0.0537677549854292	-0.251610467318594
ERN2	10595	0.053799591716945	-0.235620926400228
LRRK1	79705	0.0538130873829995	0.968554474794788
WDR45	11152	0.0538140973264873	-0.323254199009067
RBL1	5933	0.0538764508859229	0.528709444854876
		0.0538794361207429	0.581938781099772
		0.0539040465104466	0.472517158565761
LINC00094	266655	0.0539166646388394	-0.307361486208613
ATRX	546	0.0539540501489441	-0.524059344997733
		0.0539602571111798	-0.302259623133789
		0.0539884556244428	0.53337739584467
LCE1A	353131	0.0540143981488583	-0.298477100433105
SNHG1///SNORD31	23642///9298	0.05402328032588	0.581550852518143
GPRC5D	55507	0.0540307625342003	-0.63521869928798
OAT	4942	0.0540662925926033	0.837567060583902
ST20-AS1	283687	0.0541003393433613	-0.343703135376419
PAIP2	51247	0.0541027567584063	-0.383773880148521
CDKN1A	1026	0.0541234998327198	0.800283302706349
IDH3B	3420	0.0541321073993636	0.504594632851474
VPS8///VPS8	23355///23355	0.0541321073993636	-0.426840298874149
SLC1A7	6512	0.0541475726157552	-0.235527044981857
		0.0541657396066611	-0.341673948913831
		0.0541716061167725	0.490438716724491
B3GNTL1	146712	0.0541729603244137	0.530505558379821
FOCAD	54914	0.0541729603244137	0.862030228925172
COL4A4	1286	0.0541782471601473	-0.275613068087301
OR10J3	441911	0.0542495768765034	-0.239587291340137
KREMEN1	83999	0.0542496529487289	-0.812229776068026
CARMIL1	55604	0.0543565858156555	-0.760405010528345
		0.0543565858156555	-0.319770032887753
RUNDC3A	10900	0.054376621421369	0.501277179867349
TSEN54	283989	0.0543943899095518	-0.332390029257371
		0.0543978852154459	0.930985709458051
FAM120AOS	158293	0.0544280555852426	-0.345985119743761
NOP9	161424	0.0544565135107234	0.475302475234696
FGD6	55785	0.0544588343533175	0.830336730214287
PLXDC2	84898	0.0544748286593613	1.44756346079251
GGCT	79017	0.0545089575178147	0.630441837333335
		0.0545118555744799	-0.194210578429703
		0.0545271522411311	-0.454619442426304
EFHC1	114327	0.0545271522411311	0.592048247337869
PROM2	150696	0.0545478884814539	-0.284085464547619
RNA45S5///RNA18S5	100861532///100008588	0.0545512767776369	0.376547817913837
ATP1B2	482	0.0545737006871925	0.46556219992177
RIMBP3B///RIMBP3C///RIMBP3	440804///150221///85376	0.0545737006871925	-0.35976530802948
TBC1D32	221322	0.0545771334781119	0.628699865267574
SF3A3	10946	0.0545771334781119	0.338789471651928
		0.0545771334781119	0.411551711598638
		0.0545771334781119	-0.245038618267573
		0.0545771334781119	-0.327418470599775
		0.0545771334781119	-0.216590889994331
SLC9A1	6548	0.0545974901915123	-0.448037989697277
THOC6	79228	0.0545974901915123	0.45907570570975
BCS1L	617	0.0545974901915123	0.535818689547622
OSBP2	23762	0.0545974901915123	0.456318249859413
ZFAND3	60685	0.0546034724298177	-0.36118320053741
TOMM34	10953	0.0546034724298177	0.533635626947847
WDR18	57418	0.0546045153049232	0.356881175316323
GPC6	10082	0.0546148737374631	0.762852268621316
MOBP	4336	0.0546161704255663	-0.262848150660996
SELT	51714	0.0546777835673213	-0.642246883298181
FAM47E-STBD1///STBD1	100631383///8987	0.0547186543119754	0.382493488914967
TESC	54997	0.0547591096650159	0.782082891697279
UBLCP1	134510	0.0547591096650159	-0.745109459089566
ILF3-AS1	147727	0.0547798632477815	-0.519369434702944
		0.0548122205031332	-0.295467685637187
TRPM2	7226	0.0548443675367028	0.54702275452721
TOPBP1	11073	0.0548491732060093	0.285426500251702
		0.0548731088671644	-0.352306274214287
		0.0548941713400274	0.451833876708618
CCDC7	79741	0.0549616314414791	-0.577013665439911
FRS2	10818	0.0550368610764239	-0.536864789611108
CD55	1604	0.0550456731671309	-1.02188633523923
TIGD1	200765	0.0550796975498636	-0.374034923736958
CD164L2	388611	0.0550910643661428	-0.278494231523808
		0.0551633601780193	-0.24510949693764
LACC1	144811	0.0551633601780193	0.550216686482995
MC1R	4157	0.0551674884336145	-0.269082994697277
SNORD116-16	100033428	0.0551674884336145	-0.304231269095237
		0.0551674884336145	0.290216191547622
MRPS18B///MRPS18B	28973///28973	0.0551674884336145	0.503315005713156
IMPG2	50939	0.0551674884336145	-0.350238935625849
IFT46	56912	0.0551674884336145	0.567469083234695
DDX17	10521	0.0551674884336145	-0.251302502380947
		0.0552087722733408	-0.297125897392289
		0.0552629733944688	-0.371503693776643
BRSK2	9024	0.0552854529144815	-0.244134037668932
CDK5	1020	0.0553539621991704	0.451226367739234
LINC00680-GUSBP4///LOC100133050///GUSBP9///GUSBP1///GUSBP3///LOC653080///GUSBP2///GUSBP11///SMA5///SMA4///GUSB///GUSBP3///SMA5///SMA4	106660613///100133050///100049076///728411///653188///653080///387036///91316///11042///11039///2990///653188///11042///11039	0.0553746349492742	0.506891849890023
CNP	1267	0.0553746349492742	0.257464813045351
PANK2	80025	0.0553746349492742	-0.367087982885486
SLC25A4	291	0.0554288448102781	-0.636070264797049
		0.0554326207437712	0.514710400111113
TMEM191B///TMEM191C///TMEM191A	728229///645426///84222	0.0554326207437712	-0.467391889242631
TRPC5	7224	0.0554656959427798	-0.170500161826529
TIMP4	7079	0.0554901801816446	0.273902243079363
TOMM22	56993	0.0554947647242973	0.551145698204083
NOVA2	4858	0.05551173643425	0.281561127778911
FMNL1	752	0.0555363702927051	-0.542080598810653
RRP1	8568	0.0555749538433627	0.415445540936507
MTERF4	130916	0.0555828963233283	-0.447127809612245
		0.0556300351762904	-0.520579060663266
RHD	6007	0.0556300351762904	0.810324288786849
LOC650293///OR7E125P///OR7E5P///OR7E91P///OR7E2P	650293///389616///219445///79315///8587	0.0556379031792855	-0.289091610431971
		0.055665962975403	0.554557040891154
		0.055665962975403	0.59969043605669
GABRR2	2570	0.0556807811736979	-0.405234190764173
SLFN11	91607	0.0556807811736979	1.07156300054535
C16orf87	388272	0.0556979882514929	0.489960271573697
ACTN3	89	0.055756177624609	-0.23905014140703
ZNF385C	201181	0.0557923263249099	0.326563207337869
TREML3P	340206	0.0558059465584686	-0.586935186100907
ABCB10	23456	0.0558632604932014	0.40876558410091
FAR1	84188	0.055874907694657	0.528509238138323
C8orf31	286122	0.055884271631224	-0.258157361995461
ERVK-19///ERVK-9///ERVK-6	100862685///100616102///64006	0.0559000647206801	-0.42123303377664
CTIF	9811	0.0559000647206801	0.376535657782314
NDUFAF6	137682	0.0559438572570905	0.422290121318595
		0.055945732812076	-0.192780677554421
LHX2	9355	0.0559774811881287	-0.324787312529475
GYG1	2992	0.0559774811881287	0.741438644592969
LOC729866	729866	0.0559774811881287	-0.284198823531743
STXBP6	29091	0.0560274744758908	0.372300388767576
ADH1C	126	0.0560361450354141	-0.264565171450113
		0.0560361450354141	-0.217544339471655
		0.0560645843764256	-0.296697360054421
GOLGA6C///LOC645752///GOLGA6A///GOLGA6B	653641///645752///342096///55889	0.0560964443500258	-0.464503736875282
		0.0561216227375015	-0.212155049188209
		0.0561405175536255	-0.281563367920635
DTX4	23220	0.0561629931680488	-0.594222418340133
XDH	7498	0.0561745043112852	0.226190915470523
PRELID3A	10650	0.0561745043112852	0.374219094460318
C1QTNF6	114904	0.0561745043112852	-0.323576780382084
HIST1H3G	8355	0.0562086908184936	1.07801021523696
		0.0562509472821435	0.256754927916101
		0.0562509472821435	-0.813321334154194
		0.0562680467642633	-0.620929079007936
RASGEF1C	255426	0.0562752257553693	-0.20015251020975
SERPINB6	5269	0.0563046576201356	0.810219471240361
WDR27	253769	0.0563235466856389	0.404596005696149
SPATA21	374955	0.0563456843940419	-0.214331667962585
HTATIP2	10553	0.0563475233222958	-0.883997264549883
		0.0564693650006954	0.273749778786851
NOS3	4846	0.0564693650006954	-0.288937369201814
		0.0564752765029615	-0.307789591131519
CLEC4A	50856	0.0565002917526196	-0.970696423487529
NOXRED1	122945	0.0565551474851538	-0.421579828480726
COLCA1	399948	0.0566272761151992	-0.397008410536282
NME9	347736	0.0566272761151992	-0.200479975705213
		0.0566272761151992	-0.704181902978458
